title,type,source,episodes,status,airing,rating,score,scored_by,rank,popularity,members,favorites,studio,aired_from,aired_to,year,start_season,date_aired,duration_minutes,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,NA,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri,Average Rank of Related,Adaptation,Sequel,Side story,Alternative version,Prequel,Summary,Other,Spin-off,Alternative setting,Character,Parent story,Full story
Mashiro-iro Symphony: The Color of Lovers,TV,Visual novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.25,50413.0,2621.0,873.0,99601.0,429.0,SmallStudio,2011-10-05 00:00:00,2011-12-21 00:00:00,2011.0,Fall,77 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
"Tokyo Ghoul: ""Pinto""",OVA,Light novel,1.0,Finished Airing,False,R - 17+ (violence & profanity),7.52,49946.0,1593.0,951.0,89146.0,268.0,Studio Pierrot,2015-12-25 00:00:00,2015-12-25 00:00:00,2015.0,Winter,0 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Bloods: Inraku no Ketsuzoku 2,OVA,Visual novel,2.0,Finished Airing,False,Rx - Hentai,7.05,3621.0,12919.0,3766.0,9452.0,64.0,PoRO,2011-07-29 00:00:00,2011-11-25 00:00:00,2011.0,Summer,119 days 00:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Towa no Quon 1: Utakata no Kaben,Movie,Original,1.0,Finished Airing,False,PG-13 - Teens 13 or older,7.49,18033.0,1682.0,1672.0,43982.0,77.0,Bones,2011-06-18 00:00:00,2011-06-18 00:00:00,2011.0,Summer,0 days 00:00:00,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Maps,OVA,Manga,4.0,Finished Airing,False,R+ - Mild Nudity,5.88,466.0,7626.0,7876.0,1228.0,4.0,TMS Entertainment,1994-07-08 00:00:00,1995-02-24 00:00:00,1994.0,Summer,231 days 00:00:00,28.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,TV,Game,12.0,Finished Airing,False,PG-13 - Teens 13 or older,6.5,16845.0,5607.0,1627.0,45663.0,68.0,SmallStudio,2014-04-10 00:00:00,2014-06-26 00:00:00,2014.0,Spring,77 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Sola Specials,Special,Manga,2.0,Finished Airing,False,PG-13 - Teens 13 or older,7.02,7459.0,3510.0,3294.0,13093.0,4.0,SmallStudio,2007-09-25 00:00:00,2007-10-26 00:00:00,2007.0,Fall,31 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Taiho Shichau zo,OVA,Manga,4.0,Finished Airing,False,PG-13 - Teens 13 or older,7.49,4079.0,1680.0,3520.0,11116.0,43.0,Studio Deen,1994-09-24 00:00:00,1995-11-25 00:00:00,1994.0,Fall,427 days 00:00:00,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Onegai My Melody: Yuu & Ai,Movie,Unknown,1.0,Finished Airing,False,PG - Children,5.91,55.0,7549.0,9945.0,399.0,1.0,SmallStudio,2012-08-11 00:00:00,2012-08-11 00:00:00,2012.0,Summer,0 days 00:00:00,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Tonari no Seki-kun Specials,Special,Manga,2.0,Finished Airing,False,G - All Ages,7.54,11690.0,1544.0,2689.0,19751.0,6.0,Shin-Ei Animation,2014-05-28 00:00:00,2014-05-28 00:00:00,2014.0,Spring,0 days 00:00:00,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Phi Brain: Kami no Puzzle - Orpheus Order-hen,TV,Original,25.0,Finished Airing,False,PG-13 - Teens 13 or older,7.38,15468.0,2126.0,1912.0,35584.0,39.0,Sunrise,2012-04-08 00:00:00,2012-09-23 00:00:00,2012.0,Spring,168 days 00:00:00,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,TV,Light novel,13.0,Finished Airing,False,PG-13 - Teens 13 or older,7.29,116452.0,2450.0,361.0,207519.0,1065.0,Diomedea,2012-07-06 00:00:00,2012-09-28 00:00:00,2012.0,Summer,84 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,OVA,4-koma manga,1.0,Finished Airing,False,PG-13 - Teens 13 or older,6.8,478.0,4329.0,7228.0,1687.0,2.0,SmallStudio,2014-03-27 00:00:00,2014-03-27 00:00:00,2014.0,Spring,0 days 00:00:00,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Papa Mama Bye Bye,Movie,Unknown,1.0,Finished Airing,False,PG - Children,5.5,8.0,11717.0,13284.0,86.0,1.0,unknown,1984-07-08 00:00:00,1984-07-08 00:00:00,1984.0,Summer,0 days 00:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Movie,Original,1.0,Finished Airing,False,PG-13 - Teens 13 or older,7.01,2938.0,3535.0,4472.0,6199.0,8.0,Production Reed,1995-09-30 00:00:00,1995-09-30 00:00:00,1995.0,Fall,0 days 00:00:00,33.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Last Exile: Ginyoku no Fam Movie - Over the Wishes,Movie,Original,1.0,Finished Airing,False,PG-13 - Teens 13 or older,6.57,188.0,5337.0,6158.0,2760.0,2.0,Gonzo,2016-02-06 00:00:00,2016-02-06 00:00:00,2016.0,Winter,0 days 00:00:00,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
"Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?",OVA,Manga,1.0,Finished Airing,False,PG - Children,7.13,641.0,3098.0,5540.0,3628.0,1.0,SmallStudio,2016-08-24 00:00:00,2016-08-24 00:00:00,2016.0,Summer,0 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Vocaloid China Project Senden Animation,Music,Unknown,5.0,Finished Airing,False,G - All Ages,6.12,634.0,7039.0,6886.0,1974.0,17.0,unknown,2012-06-07 00:00:00,2012-11-14 00:00:00,2012.0,Summer,160 days 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Let&#039;s Nupu Nupu,TV,4-koma manga,16.0,Finished Airing,False,R+ - Mild Nudity,6.34,1033.0,6227.0,6658.0,2191.0,4.0,SmallStudio,1998-10-05 00:00:00,1998-11-02 00:00:00,1998.0,Fall,28 days 00:00:00,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Denkou Chou Tokkyuu Hikarian,TV,Unknown,52.0,Finished Airing,False,G - All Ages,6.62,103.0,5105.0,10260.0,334.0,3.0,unknown,2002-04-07 00:00:00,2003-03-30 00:00:00,2002.0,Spring,357 days 00:00:00,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ghost in the Shell: Stand Alone Complex - Solid State Society,Special,Manga,1.0,Finished Airing,False,R - 17+ (violence & profanity),8.19,34318.0,323.0,1187.0,69207.0,248.0,Production I.G,2006-09-01 00:00:00,2006-09-01 00:00:00,2006.0,Fall,0 days 00:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.11,58216.0,3195.0,524.0,153819.0,330.0,J.C.Staff,2017-04-15 00:00:00,2017-07-01 00:00:00,2017.0,Spring,77 days 00:00:00,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,Special,Manga,1.0,Finished Airing,False,PG-13 - Teens 13 or older,7.07,18951.0,3297.0,2068.0,31231.0,24.0,Toei Animation,2008-09-21 00:00:00,2008-09-21 00:00:00,2008.0,Fall,0 days 00:00:00,34.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Versailles no Bara: Seimei Aru Kagiri Aishite,Movie,Unknown,1.0,Finished Airing,False,PG-13 - Teens 13 or older,7.2,457.0,2831.0,6644.0,2206.0,8.0,unknown,1990-05-19 00:00:00,1990-05-19 00:00:00,1990.0,Spring,0 days 00:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Doukyuusei (Movie),Movie,Manga,1.0,Finished Airing,False,PG-13 - Teens 13 or older,8.43,31473.0,149.0,1242.0,65571.0,1543.0,A-1 Pictures,2016-02-20 00:00:00,2016-02-20 00:00:00,2016.0,Winter,0 days 00:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,OVA,Visual novel,1.0,Finished Airing,False,Rx - Hentai,6.27,525.0,12919.0,7183.0,1718.0,3.0,SmallStudio,2014-10-31 00:00:00,2014-10-31 00:00:00,2014.0,Fall,0 days 00:00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Elf no Wakaokusama,OVA,Unknown,2.0,Finished Airing,False,Rx - Hentai,6.03,1026.0,12919.0,6516.0,2349.0,6.0,unknown,1995-07-25 00:00:00,1995-10-27 00:00:00,1995.0,Summer,94 days 00:00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Lupin III: Walther P-38,Special,Unknown,1.0,Finished Airing,False,PG-13 - Teens 13 or older,7.45,1780.0,1815.0,5267.0,4085.0,8.0,unknown,1997-08-01 00:00:00,1997-08-01 00:00:00,1997.0,Summer,0 days 00:00:00,60.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ike! Ina-chuu Takkyuubu,TV,Manga,26.0,Finished Airing,False,R+ - Mild Nudity,7.67,3069.0,1168.0,3680.0,10000.0,100.0,Studio Hibari,1995-04-06 00:00:00,1995-09-28 00:00:00,1995.0,Spring,175 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ikinari Dagon,TV,Unknown,12.0,Finished Airing,False,PG - Children,6.27,11.0,10557.0,12666.0,115.0,2.0,Nippon Animation,1988-04-09 00:00:00,1988-06-25 00:00:00,1988.0,Spring,77 days 00:00:00,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Junjou Romantica 3,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,8.09,28824.0,447.0,1370.0,58334.0,462.0,Studio Deen,2015-07-09 00:00:00,2015-09-24 00:00:00,2015.0,Summer,77 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,Movie,Novel,1.0,Finished Airing,False,PG-13 - Teens 13 or older,8.03,11876.0,517.0,2661.0,20278.0,34.0,SmallStudio,1988-02-06 00:00:00,1988-02-06 00:00:00,1988.0,Winter,0 days 00:00:00,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime,ONA,Game,1.0,Finished Airing,False,PG-13 - Teens 13 or older,6.13,311.0,6991.0,7898.0,1215.0,1.0,unknown,2016-11-28 00:00:00,2016-11-28 00:00:00,2016.0,Fall,0 days 00:00:00,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Yuugo: Koushounin,TV,Manga,13.0,Finished Airing,False,R - 17+ (violence & profanity),7.22,2324.0,2754.0,4109.0,7674.0,23.0,SmallStudio,2004-02-24 00:00:00,2004-05-25 00:00:00,2004.0,Winter,91 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Onegai My Melody: Kuru Kuru Shuffle!,TV,Unknown,52.0,Finished Airing,False,PG - Children,7.34,712.0,2286.0,6478.0,2402.0,12.0,SmallStudio,2006-04-02 00:00:00,2007-03-25 00:00:00,2006.0,Spring,357 days 00:00:00,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Kogepan,TV,Other,10.0,Finished Airing,False,G - All Ages,7.0,2585.0,3569.0,4907.0,4896.0,32.0,Studio Pierrot,2001-11-05 00:00:00,2001-11-16 00:00:00,2001.0,Fall,11 days 00:00:00,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,OVA,Original,1.0,Finished Airing,False,PG - Children,7.98,5414.0,579.0,3604.0,10477.0,33.0,Gonzo,2005-12-11 00:00:00,2005-12-11 00:00:00,2005.0,Winter,0 days 00:00:00,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,Movie,Manga,1.0,Finished Airing,False,PG-13 - Teens 13 or older,7.23,15861.0,2703.0,2339.0,25393.0,55.0,Studio Gallop,2010-01-23 00:00:00,2010-01-23 00:00:00,2010.0,Winter,0 days 00:00:00,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Morita-san wa Mukuchi,OVA,4-koma manga,1.0,Finished Airing,False,PG-13 - Teens 13 or older,6.67,3622.0,4896.0,4193.0,7345.0,2.0,Seven,2011-03-26 00:00:00,2011-03-26 00:00:00,2011.0,Spring,0 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Goulart Knights: Evoked the Beginning Black,OVA,Original,1.0,Finished Airing,False,PG-13 - Teens 13 or older,5.87,2917.0,7642.0,3865.0,8920.0,11.0,SmallStudio,2010-12-25 00:00:00,2010-12-25 00:00:00,2010.0,Winter,0 days 00:00:00,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Watt Poe to Bokura no Ohanashi,OVA,Unknown,1.0,Finished Airing,False,PG - Children,6.36,72.0,6169.0,10824.0,243.0,1.0,unknown,1988-08-12 00:00:00,1988-08-12 00:00:00,1988.0,Summer,0 days 00:00:00,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
